pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_eqt,st_spectype,st_rad,st_mass,ra,dec,sy_dist
HD 65216 c,HD 65216,1,3,2,Radial Velocity,2013,5370,5.75,0.09,-0.09,0,,,645.1949,2.03,,,,0.87,118.4209646,-63.6466892,35.1205
HD 65216 c,HD 65216,0,3,2,Radial Velocity,2013,152.6,0.54,0.01,-0.01,0,,,54.03,0.17,,,0.89,1,118.4209646,-63.6466892,35.1205
HD 66141 b,HD 66141,1,1,1,Radial Velocity,2012,480.5,1.2,0.1,-0.1,0,,,1906.9,6,,K2 III,21.4,1.1,120.5662825,2.3350265,68.1509
HD 66428 b,HD 66428,0,1,2,Radial Velocity,2005,2293.9,3.471,0.069,-0.069,0,,,1015.106,3.194,,,1.16,1.01,120.8691654,-1.1636019,53.2817
HD 66428 b,HD 66428,1,1,2,Radial Velocity,2005,2269.81726,3.395,0.141,-0.157,0,,,3478.94974,10.946,,,,1.01,120.8691654,-1.1636019,53.2817
HD 66428 b,HD 66428,0,1,2,Radial Velocity,2005,1973,3.18,0.19,-0.19,0,,,896.2,2.82,,,,1.1,120.8691654,-1.1636019,53.2817
HD 66428 b,HD 66428,0,1,2,Radial Velocity,2005,2288.9,3.455,0.049,-0.05,0,,,1013.87262,3.19,,,1.17,1.05,120.8691654,-1.1636019,53.2817
HD 66428 b,HD 66428,0,1,2,Radial Velocity,2005,1973,3.14,0.07,-0.07,0,,,839.0712,2.64,,,1.13,1,120.8691654,-1.1636019,53.2817
HD 66428 b,HD 66428,0,1,2,Radial Velocity,2005,2263.12,3.467,0.024,-0.024,0,,,1018.32732,3.204,,,1.1,1.08,120.8691654,-1.1636019,53.2817
HD 66428 c,HD 66428,1,1,2,Radial Velocity,2021,10478.84437,9.408,1.945,-1.267,0,,,560.64931,1.764,,,,1.01,120.8691654,-1.1636019,53.2817
HD 66428 c,HD 66428,0,1,2,Radial Velocity,2021,39000,23,19,-7.6,0,,,8581.36699,27,,,1.17,1.05,120.8691654,-1.1636019,53.2817
HD 67087 b,HD 67087,1,1,2,Radial Velocity,2015,352.2,1.08,0.04,-0.04,0,,,973,3.06,,F8 V,1.55,1.36,121.9155672,31.5511553,76.5217
HD 67087 c,HD 67087,1,1,2,Radial Velocity,2015,2374,3.86,0.43,-0.37,0,,,1540,4.85,,F8 V,1.55,1.36,121.9155672,31.5511553,76.5217
HD 6718 b,HD 6718,0,1,1,Radial Velocity,2009,2496,3.56,0.24,-0.15,0,,,496,1.56,,,1.02,0.96,16.9536005,-8.2336165,51.3444
HD 6718 b,HD 6718,1,1,1,Radial Velocity,2009,2496,3.55,0.18,-0.18,0,,,533.9544,1.68,,,0.95,1.08,16.9536005,-8.2336165,51.3444
HD 68402 b,HD 68402,1,1,1,Radial Velocity,2016,1103,2.18,0.09,-0.09,0,,,975.7381,3.07,,G5 IV/V,1.02,1.12,121.3474609,-74.4100732,78.4293
HD 68402 b,HD 68402,0,1,1,Radial Velocity,2016,1150,2.239,0.11,-0.075,0,,,2510.84442,7.9,,G5 IV/V,,1.12,121.3474609,-74.4100732,78.4293
HD 6860 b,HD 6860,1,1,1,Radial Velocity,2023,663.87,2.03,0.01,-0.01,0,,,8981.83078,28.26,,M0 III,86.4,2.49,17.432979,35.620499,61.12469
HD 68988 b,HD 68988,0,1,2,Radial Velocity,2001,6.27711,0.0704,0.0041,-0.0041,0,,,591,1.86,,,,1.18,124.5935429,61.4608518,60.8447
HD 68988 b,HD 68988,0,1,2,Radial Velocity,2001,6.276,0.071,,,0,,,604,1.9,,G2 V,,1.2,124.5935429,61.4608518,60.8447
HD 68988 b,HD 68988,1,1,2,Radial Velocity,2001,6.27711,0.07,0,0,0,,,626.1251,1.97,,,1.19,1.28,124.5935429,61.4608518,60.8447
HD 68988 b,HD 68988,0,1,2,Radial Velocity,2001,6.2764187,0.0702,0.00097,-0.00099,0,,,608.32357,1.914,,,1.26,1.17,124.5935429,61.4608518,60.8447
HD 68988 c,HD 68988,1,1,2,Radial Velocity,2021,16000,13.2,5.3,-2,0,,,4767.4261,15,,,1.26,1.17,124.5935429,61.4608518,60.8447
HD 69123 b,HD 69123,0,1,1,Radial Velocity,2022,1191,2.48,0.042,-0.042,0,,,982.08978,3.09,,K 1III,,1.68,123.55499,-35.4899246,75.116
HD 69123 b,HD 69123,1,1,1,Radial Velocity,2022,1193.3,2.482,0.01,-0.01,0,,,966.19836,3.04,,K1 III,7.72,1.68,123.55499,-35.4899246,75.116
HD 69830 b,HD 69830,1,1,3,Radial Velocity,2006,8.667,0.0785,,,0,,,10.2,0.0321,,,,0.86,124.6010091,-12.6364246,12.5591
HD 69830 b,HD 69830,0,1,3,Radial Velocity,2006,8.66945,0.0794,0.0012,-0.0012,0,,,10.26586,0.0323,,,0.89,0.89,124.6010091,-12.6364246,12.5591
HD 69830 c,HD 69830,0,1,3,Radial Velocity,2006,31.613,0.1882,0.0029,-0.0029,0,,,9.85268,0.031,,,0.89,0.89,124.6010091,-12.6364246,12.5591
HD 69830 c,HD 69830,1,1,3,Radial Velocity,2006,31.56,0.186,,,0,,,11.8,0.0371,,,,0.86,124.6010091,-12.6364246,12.5591
HD 69830 d,HD 69830,0,1,3,Radial Velocity,2006,200.61,0.645,0.01,-0.01,0,,,14.0798,0.0443,,,0.89,0.89,124.6010091,-12.6364246,12.5591
HD 69830 d,HD 69830,1,1,3,Radial Velocity,2006,197,0.63,,,0,,,18.1,0.057,,,,0.86,124.6010091,-12.6364246,12.5591
HD 70573 b,HD 70573,1,1,1,Radial Velocity,2007,851.8,1.76,0.05,-0.05,0,,,1900,6.1,,G1-1.5 V,,1,125.7079153,1.8591088,59.182
HD 70642 b,HD 70642,0,1,1,Radial Velocity,2003,2231,3.3,,,0,,,640,2,,G5,,1,125.3661079,-39.7044432,29.276
HD 70642 b,HD 70642,0,1,1,Radial Velocity,2003,2068,3.23,0.19,-0.19,0,,,626,1.97,,,,1.05,125.3661079,-39.7044432,29.276
HD 70642 b,HD 70642,0,1,1,Radial Velocity,2003,2101,3.295,0.021,-0.021,0,,,1239.53079,3.9,,G6 V,,1.08,125.3661079,-39.7044432,29.276
HD 70642 b,HD 70642,0,1,1,Radial Velocity,2003,2068,3.18,0.07,-0.07,0,,,587.9855,1.85,,,1.02,0.96,125.3661079,-39.7044432,29.276
HD 70642 b,HD 70642,1,1,1,Radial Velocity,2003,2124.54,3.318,0.022,-0.021,0,,,633.43519,1.993,,,0.98,1.08,125.3661079,-39.7044432,29.276
HD 7199 b,HD 7199,1,1,1,Radial Velocity,2011,615,1.36,0.02,-0.02,0,,,85.8141,0.27,,,0.97,0.77,17.6979344,-66.1886947,36.1531
HD 7199 b,HD 7199,0,1,1,Radial Velocity,2011,615,1.36,0.02,-0.02,0,,,92.1668,0.29,,,0.96,0.89,17.6979344,-66.1886947,36.1531
HD 72490 b,HD 72490,1,1,1,Radial Velocity,2018,858,1.88,0.21,-0.21,0,,,561.92344,1.768,,,4.96,1.21,128.4028287,13.5507189,126.339
HD 72659 b,HD 72659,1,1,2,Radial Velocity,2002,3549.39854,4.691,0.185,-0.202,0,,,949.67128,2.988,,,,1.09,128.5128072,-1.5686323,51.8949
HD 72659 b,HD 72659,0,1,2,Radial Velocity,2002,3658,4.74,0.08,-0.08,0,,,1001.1645,3.15,,G2 V,1.36,1.06,128.5128072,-1.5686323,51.8949
HD 72659 b,HD 72659,0,1,2,Radial Velocity,2002,3658,4.75,0.08,-0.08,0,,,1223.6455,3.85,,,1.46,1.43,128.5128072,-1.5686323,51.8949
HD 72659 b,HD 72659,0,1,2,Radial Velocity,2002,2185,3.24,,,0,,,810.43,2.55,,G0 V,,0.95,128.5128072,-1.5686323,51.8949
HD 72659 b,HD 72659,0,1,2,Radial Velocity,2002,3570,4.652,0.067,-0.068,0,,,905.81096,2.85,,,1.52,1.05,128.5128072,-1.5686323,51.8949
HD 72659 b,HD 72659,0,1,2,Radial Velocity,2002,3383,4.511,0.114,-0.114,0,,,1001.12,3.15,,G0 V,,1.07,128.5128072,-1.5686323,51.8949
HD 72659 b,HD 72659,0,1,2,Radial Velocity,2002,3630,4.77,0.37,-0.37,0,,,1048.8,3.3,,,1.45,1.09,128.5128072,-1.5686323,51.8949
HD 72659 c,HD 72659,1,1,2,Radial Velocity,2022,18207.72098,13.959,0.884,-0.861,0,,,5977.08102,18.806,,,,1.09,128.5128072,-1.5686323,51.8949
HD 72892 b,HD 72892,0,1,1,Radial Velocity,2016,39.475,0.228,0.008,-0.008,0,,,1732.1735,5.45,,G5 V,1.22,1.02,128.7195554,-14.4574311,69.7311
HD 72892 b,HD 72892,1,1,1,Radial Velocity,2016,39.44603,0.228,0.009,-0.01,0,,,1737.88573,5.468,,,,1.01,128.7195554,-14.4574311,69.7311
HD 73256 c,HD 73256,1,1,1,Radial Velocity,2023,2690,3.8,0.1,-0.1,0,,,5085.25451,16,,G8 IV,,1,129.0949961,-30.0373339,36.708
HD 73267 b,HD 73267,1,1,2,Radial Velocity,2008,1257.99159,2.229,0.091,-0.1,0,,,1321.53052,4.158,,,,0.93,129.0735123,-34.4594469,50.4093
HD 73267 b,HD 73267,0,1,2,Radial Velocity,2008,1257.2,2.195,0.024,-0.025,0,,,1462.01067,4.6,,K0 V,,0.89,129.0735123,-34.4594469,50.4093
HD 73267 b,HD 73267,0,1,2,Radial Velocity,2008,1245.36,2.187,0.016,-0.016,0,,,984.31951,3.097,,,0.91,0.9,129.0735123,-34.4594469,50.4093
HD 73267 b,HD 73267,0,1,2,Radial Velocity,2008,1260,2.198,0.025,-0.025,0,,,973,3.06,,G5 V,1.04,0.89,129.0735123,-34.4594469,50.4093
HD 73267 c,HD 73267,0,1,2,Radial Velocity,2022,13900,11,2.5,-2.2,0,,,1398.44499,4.4,,K0 V,,0.89,129.0735123,-34.4594469,50.4093
HD 73267 c,HD 73267,1,1,2,Radial Velocity,2022,17071.78045,12.688,0.631,-0.812,0,,,1630.77756,5.131,,,,0.93,129.0735123,-34.4594469,50.4093
HD 73344 b,HD 73344,1,1,1,Transit,2024,15.611,0.131,0.0003,-0.0002,0,2.884,0.257,10.48,0.03297,911,F6 V,1.22,1.2,129.6894456,23.6852651,35.26
HD 73526 b,HD 73526,1,1,2,Radial Velocity,2002,188.3,0.65,0.01,-0.01,0,,,978.9164,3.08,,,1.53,1.14,129.318331,-41.3184231,97.2396
HD 73526 b,HD 73526,0,1,2,Radial Velocity,2002,190.5,0.66,0.05,-0.05,0,,,953.49,3,,,,1.05,129.318331,-41.3184231,97.2396
HD 73526 b,HD 73526,0,1,2,Radial Velocity,2002,188.9,0.65,0.01,-0.01,0,,,715.09,2.25,,,,1.01,129.318331,-41.3184231,97.2396
HD 73526 c,HD 73526,1,1,2,Radial Velocity,2005,379.1,1.03,0.02,-0.02,0,,,715.09,2.25,,,,1.01,129.318331,-41.3184231,97.2396
HD 73534 b,HD 73534,1,1,1,Radial Velocity,2008,1750,2.99,0.15,-0.15,0,,,353.42696,1.112,,,2.58,1.16,129.8153421,12.9599703,83.3321
HD 73534 b,HD 73534,0,1,1,Radial Velocity,2008,1770,3.067,0.068,-0.068,0,,,350,1.103,,G5 IV,2.39,1.23,129.8153421,12.9599703,83.3321
HD 73534 b,HD 73534,0,1,1,Radial Velocity,2008,1721,2.95,0.22,-0.22,0,,,321.0083,1.01,,G5,2.58,1.16,129.8153421,12.9599703,83.3321
HD 73534 b,HD 73534,0,1,1,Radial Velocity,2008,1770,3.02,0.08,-0.08,0,,,381.396,1.2,,,2.63,1.4,129.8153421,12.9599703,83.3321
HD 73583 b,HD 73583,1,1,2,Transit,2022,6.398042,0.0604,0.0027,-0.0026,0,2.79,0.249,10.2,0.03209,714,K4 V,0.65,0.73,129.6883026,-13.2565267,31.5666
HD 73583 b,HD 73583,0,1,2,Transit,2022,6.3980661,0.05995,0.00074,-0.00072,0,2.84,0.253,15.9,0.05003,743,K4,0.68,0.7,129.6883026,-13.2565267,31.5666
HD 73583 c,HD 73583,0,1,2,Transit,2022,18.8805,0.1233,0.0015,-0.0015,0,2.73,0.243,22.5,0.07079,518,K4,0.68,0.7,129.6883026,-13.2565267,31.5666
HD 73583 c,HD 73583,1,1,2,Transit,2022,18.87974,0.1242,0.0055,-0.0054,0,2.39,0.213,9.7,0.03052,498,K4 V,0.65,0.73,129.6883026,-13.2565267,31.5666
HD 74156 b,HD 74156,1,1,2,Radial Velocity,2003,51.63564,0.28,0.011,-0.012,0,,,532.36258,1.675,,,,1.1,130.6047813,4.5772338,57.603
HD 74156 b,HD 74156,0,1,2,Radial Velocity,2003,51.63603,0.2844,0.0048,-0.005,0,,,554.61057,1.745,,,1.51,1.15,130.6047813,4.5772338,57.603
HD 74156 b,HD 74156,0,1,2,Radial Velocity,2003,51.638,0.29169,0.00001,-0.00001,0,,,565.71,1.78,,,1.64,1.24,130.6047813,4.5772338,57.603
HD 74156 b,HD 74156,0,1,2,Radial Velocity,2003,51.645,0.292,0.004,-0.004,0,,,572.07,1.8,,G0,,1.24,130.6047813,4.5772338,57.603
HD 74156 b,HD 74156,0,1,2,Radial Velocity,2003,51.643,0.294,,,0,,,591.14,1.86,,,,1.27,130.6047813,4.5772338,57.603
HD 74156 b,HD 74156,0,1,2,Radial Velocity,2003,51.6385,0.2916,0.0033,-0.0033,0,,,565.078,1.778,,,1.48,1.1,130.6047813,4.5772338,57.603
HD 74156 c,HD 74156,0,1,2,Radial Velocity,2003,2473,3.85,0.054,-0.054,0,,,2561.6,8.06,,G0,,1.24,130.6047813,4.5772338,57.603
HD 74156 c,HD 74156,0,1,2,Radial Velocity,2003,2448.6,3.726,0.063,-0.066,0,,,2431.38731,7.65,,,1.51,1.15,130.6047813,4.5772338,57.603
HD 74156 c,HD 74156,1,1,2,Radial Velocity,2003,2448.48726,3.678,0.145,-0.159,0,,,2753.98315,8.665,,,,1.1,130.6047813,4.5772338,57.603
HD 74156 c,HD 74156,0,1,2,Radial Velocity,2003,2446,3.823,0.043,-0.043,0,,,3127.43152,9.84,,G0,,1.24,130.6047813,4.5772338,57.603
HD 74156 c,HD 74156,0,1,2,Radial Velocity,2003,2520,3.9,0.02,-0.02,0,,,2606.1,8.2,,,1.64,1.24,130.6047813,4.5772338,57.603
HD 74156 c,HD 74156,0,1,2,Radial Velocity,2003,2448.9,3.82,0.044,-0.044,0,,,2541.579,7.997,,,1.48,1.1,130.6047813,4.5772338,57.603
HD 74156 c,HD 74156,0,1,2,Radial Velocity,2003,2025,3.4,,,0,,,1960.93,6.17,,,,1.27,130.6047813,4.5772338,57.603
HD 7449 b,HD 7449,1,2,1,Radial Velocity,2011,1270.55195,2.438,0.062,-0.063,0,,,2597.9294,8.174,,,,1.2,18.621465,-5.0479716,38.662
HD 7449 b,HD 7449,0,2,1,Radial Velocity,2011,1275,2.3,0.04,-0.04,0,,,352.776,1.11,,,1.01,1.05,18.621465,-5.0479716,38.662
HD 7449 b,HD 7449,0,2,1,Radial Velocity,2011,1255.5,2.38,0.04,-0.04,0,,,161.45764,0.508,,,,1.05,18.621465,-5.0479716,38.662
HD 7449 b,HD 7449,0,2,1,Radial Velocity,2011,1275,2.34,0.04,-0.04,0,,,438.6054,1.38,,,0.97,1.14,18.621465,-5.0479716,38.662
HD 7449 b,HD 7449,0,2,1,Radial Velocity,2011,1270.5,2.33,0.01,-0.02,0,,,346.4347,1.09,,,1.03,1.12,18.621465,-5.0479716,38.662
HD 74698 b,HD 74698,1,1,2,Radial Velocity,2023,15.017,0.121,0.001,-0.001,0,,,23,0.07,,G5 V,1.33,1.04,130.0744755,-71.8768726,52.0648
HD 74698 c,HD 74698,1,1,2,Radial Velocity,2023,3449,4.5,0.2,-0.2,0,,,126,0.4,,G5 V,1.33,1.04,130.0744755,-71.8768726,52.0648
HD 75289 b,HD 75289,0,2,1,Radial Velocity,1999,3.508,0.047,,,0,,,146.2018,0.46,,,,1.15,131.9181715,-41.7377748,29.1158
HD 75289 b,HD 75289,0,2,1,Radial Velocity,1999,3.509267,0.0482,0.0028,-0.0028,0,,,148.42661,0.467,,,,1.21,131.9181715,-41.7377748,29.1158
HD 75289 b,HD 75289,1,2,1,Radial Velocity,1999,3.50927,0.05,0,0,0,,,155.7367,0.49,,,1.23,1.29,131.9181715,-41.7377748,29.1158
HD 75289 b,HD 75289,0,2,1,Radial Velocity,1999,3.5098,0.046,,,0,,,133.4886,0.42,1260,G0,,1.15,131.9181715,-41.7377748,29.1158
HD 75302 b,HD 75302,1,1,1,Radial Velocity,2023,4356,5.3,0.2,-0.1,0,,,1716.2734,5.4,,G5 V,,1.06,132.3015641,3.4850141,30.3288
HD 75784 b,HD 75784,1,1,2,Radial Velocity,2014,341.2,1.032,0.066,-0.066,0,,,317.83,1,,,3.4,1.26,133.0992289,13.2330548,85.4321
HD 75784 b,HD 75784,0,1,2,Radial Velocity,2014,341.7,1.073,0.013,-0.013,0,,,365.49,1.15,,K3 IV,3.3,1.41,133.0992289,13.2330548,85.4321
HD 75784 b,HD 75784,0,1,2,Radial Velocity,2014,341.5,1.033,0.071,-0.071,0,,,343.2564,1.08,,G5,3.4,1.26,133.0992289,13.2330548,85.4321
HD 75784 c,HD 75784,0,1,2,Radial Velocity,2018,5040,6.46,2.92,-2.92,0,,,1722.6386,5.42,,,3.17,1.33,133.0992289,13.2330548,85.4321
HD 75784 c,HD 75784,0,1,2,Radial Velocity,2018,3878,5.22,0.58,-0.58,0,,,1430.235,4.5,,G5,3.4,1.26,133.0992289,13.2330548,85.4321
HD 75784 c,HD 75784,1,1,2,Radial Velocity,2018,7900,8.4,1.4,-1.4,0,,,1792.5612,5.64,,,3.4,1.26,133.0992289,13.2330548,85.4321
HD 75898 b,HD 75898,0,1,1,Radial Velocity,2007,418.20001,1.19,0.04,-0.04,0,,,858.141,2.7,,,1.55,1.43,133.4611999,33.0566885,78.0505
HD 75898 b,HD 75898,0,1,1,Radial Velocity,2007,418.2,1.19,,,0,,,797.7533,2.51,,G0 V,1.6,1.28,133.4611999,33.0566885,78.0505
HD 75898 b,HD 75898,1,1,1,Radial Velocity,2007,422.9,1.191,0.073,-0.073,0,,,861.3193,2.71,,G0,1.58,1.26,133.4611999,33.0566885,78.0505
HD 76700 b,HD 76700,0,1,1,Radial Velocity,2002,3.971,0.049,0.004,-0.004,0,,,62.61251,0.197,,,,1,133.4782248,-66.8004747,60.8831
HD 76700 b,HD 76700,1,1,1,Radial Velocity,2002,3.97097,0.05,0,0,0,,,66.7443,0.21,,,1.37,0.99,133.4782248,-66.8004747,60.8831
HD 76700 b,HD 76700,0,1,1,Radial Velocity,2002,3.97097,0.0511,0.003,-0.003,0,,,74.05439,0.233,,,,1.13,133.4782248,-66.8004747,60.8831
HD 76920 b,HD 76920,0,1,1,Radial Velocity,2017,415.4,1.149,0.017,-0.017,0,,,1249.0719,3.93,,K1 III,7.47,1.17,133.820353,-67.2653621,184.031
HD 76920 b,HD 76920,1,1,1,Radial Velocity,2017,415.891,1.091,0.068,-0.077,0,,,994.80291,3.13,,,8.33,1,133.820353,-67.2653621,184.031
HD 77338 b,HD 77338,0,1,1,Radial Velocity,2012,5.7361,0.0614,,,0,,,15.9,0.05,,,0.88,0.93,135.3022475,-25.5282343,45.935
HD 77338 b,HD 77338,1,1,1,Radial Velocity,2012,5.7361,0.06,0,0,0,,,19.0698,0.06,,,0.97,1.37,135.3022475,-25.5282343,45.935
HD 77946 b,HD 77946,0,1,1,Transit,2024,6.527282,0.072,0.0012,-0.0012,0,2.705,0.241,8.38,0.02637,,F5,1.31,1.17,136.777644,46.6724251,99.451
HD 77946 b,HD 77946,1,1,1,Transit,2024,6.527363,0.073,0.001,-0.01,0,2.896,0.258,10.9,0.0343,1129,,1.32,1.2,136.777644,46.6724251,99.451
HD 79181 b,HD 79181,1,1,1,Radial Velocity,2021,273.1,0.9,0.07,-0.08,0,,,203.41018,0.64,,G8 III,11.06,1.28,137.9944736,-19.7474341,103.335
HD 7924 b,HD 7924,0,1,3,Radial Velocity,2008,5.39792,0.05664,0.00067,-0.00069,0,,,8.68,0.02731,826,K0.5 V,0.78,0.83,20.4956562,76.7101475,16.9922
HD 7924 b,HD 7924,0,1,3,Radial Velocity,2008,5.39785,0.05595,0.00075,-0.00078,0,,,8.23176,0.0259,,,0.78,0.8,20.4956562,76.7101475,16.9922
HD 7924 b,HD 7924,0,1,3,Radial Velocity,2008,5.3978,0.057,,,0,,,9.26,0.02914,,K0 V,0.78,0.83,20.4956562,76.7101475,16.9922
HD 7924 b,HD 7924,1,1,3,Radial Velocity,2008,5.39792,0.06,0,0,0,,,6.3566,0.02,,,0.78,0.65,20.4956562,76.7101475,16.9922
HD 7924 c,HD 7924,0,1,3,Radial Velocity,2015,15.3006,0.1121,0.0015,-0.0016,0,,,8.83563,0.0278,,,0.78,0.8,20.4956562,76.7101475,16.9922
HD 7924 c,HD 7924,1,1,3,Radial Velocity,2015,15.299,0.1134,0.0013,-0.0014,0,,,7.86,0.02473,584,K0.5 V,0.78,0.83,20.4956562,76.7101475,16.9922
HD 7924 d,HD 7924,0,1,3,Radial Velocity,2015,24.4459,0.1532,0.0021,-0.0021,0,,,6.10231,0.0192,,,0.78,0.8,20.4956562,76.7101475,16.9922
HD 7924 d,HD 7924,1,1,3,Radial Velocity,2015,24.451,0.1551,0.0018,-0.0019,0,,,6.44,0.02026,499,K0.5 V,0.78,0.83,20.4956562,76.7101475,16.9922
HD 79498 b,HD 79498,0,2,1,Radial Velocity,2011,1966.1,3.13,0.08,-0.08,0,,,425.9,1.34,,G5,,1.06,138.7885794,23.3748792,48.9489
HD 79498 b,HD 79498,1,2,1,Radial Velocity,2011,1807,2.98,0.15,-0.15,0,,,425.8922,1.34,,G5,1.05,1.08,138.7885794,23.3748792,48.9489
HD 80606 b,HD 80606,0,2,1,Radial Velocity,2001,111.4367,0.4564,0.0087,-0.0087,0,11.243,1.003,1307.55262,4.114,405,,1.04,1.02,140.6569501,50.6037764,66.4711
HD 80606 b,HD 80606,0,2,1,Radial Velocity,2001,111.429,0.447,0.011,-0.011,0,,,1242.7153,3.91,,G5,,0.96,140.6569501,50.6037764,66.4711
HD 80606 b,HD 80606,0,2,1,Radial Velocity,2001,111.428,0.46,0.007,-0.007,0,,,1303.05,4.1,,,1.09,0.97,140.6569501,50.6037764,66.4711
HD 80606 b,HD 80606,0,2,1,Radial Velocity,2001,111.43639,0.4602,0.0068,-0.0071,0,,,1322.16617,4.16,,,1.07,1.05,140.6569501,50.6037764,66.4711
HD 80606 b,HD 80606,0,2,1,Radial Velocity,2001,111.4357,0.449,0.006,-0.006,0,10.98,0.98,1252.2,3.94,,,0.98,0.97,140.6569501,50.6037764,66.4711
HD 80606 b,HD 80606,0,2,1,Radial Velocity,2001,111.4367,0.4565,0.0051,-0.0053,0,11.243,1.003,1308.18828,4.116,,,1.04,1.02,140.6569501,50.6037764,66.4711
HD 80653 b,HD 80653,0,1,2,Transit,2020,0.719573,0.0166,0.0003,-0.0003,0,1.613,0.144,5.6,0.01762,,G2,1.22,1.18,140.3390845,14.3678691,109.86
HD 80653 b,HD 80653,1,1,2,Transit,2020,0.719573,0.01661,0.00019,-0.00019,0,1.613,0.144,5.72,0.018,2463,,1.22,1.18,140.3390845,14.3678691,109.86
HD 80869 b,HD 80869,0,1,1,Radial Velocity,2021,1711.7,2.878,0.045,-0.046,0,,,1544.64606,4.86,203,G1 V,1.06,1.08,140.7912931,33.9048294,85.3951
HD 80869 b,HD 80869,0,1,1,Radial Velocity,2021,1711,2.877,0.045,-0.047,0,,,1802.08707,5.67,,G5,,1.08,140.7912931,33.9048294,85.3951
HD 80869 b,HD 80869,1,1,1,Radial Velocity,2021,1752.92067,2.905,0.127,-0.131,0,,,1609.80088,5.065,,,,1.06,140.7912931,33.9048294,85.3951
HD 80883 b,HD 80883,1,1,1,Radial Velocity,2022,6383.78352,6.462,1.843,-0.804,0,,,1748.05624,5.5,,,,0.88,139.9331831,-59.4780815,34.6011
HD 80913 b,HD 80913,1,1,1,Radial Velocity,2022,10839.83341,9.95,1.683,-1.41,0,,,7505.2,23.614,,,,1.11,138.1021548,-81.768451,61.3603
HD 81040 b,HD 81040,0,1,1,Radial Velocity,2005,1005.98854,1.988,0.076,-0.081,0,,,2151.06266,6.768,,,,1.03,140.9455027,20.3646078,34.4341
HD 81040 b,HD 81040,0,1,1,Radial Velocity,2005,1001.7,1.94,,,0,,,2180.3138,6.86,,G2/G3,0.86,0.96,140.9455027,20.3646078,34.4341
HD 81040 b,HD 81040,0,1,1,Radial Velocity,2005,1002.7,1.946,0.014,-0.014,0,,,2301.07767,7.24,,G2/G3,,0.99,140.9455027,20.3646078,34.4341
HD 81040 b,HD 81040,0,1,1,Radial Velocity,2005,1001.70001,1.94,0.03,-0.03,0,,,2310.6241,7.27,,,0.91,1.05,140.9455027,20.3646078,34.4341
HD 81688 b,HD 81688,1,1,1,Radial Velocity,2007,183.93,0.648,0,0,0,,,525.68819,1.654,,K0 III-IV,11.13,1.07,142.1665753,45.6009241,85.7183
HD 81688 b,HD 81688,0,1,1,Radial Velocity,2007,184.02,0.81,,,0,,,858.1,2.7,,,13,2.1,142.1665753,45.6009241,85.7183
HD 81817 b,HD 81817,0,1,2,Radial Velocity,2020,1047.1,3.3,0.1,-0.1,0,,,8613.193,27.1,,K3 III,83.8,4.3,144.2715659,81.3263096,269.126
HD 81817 b,HD 81817,1,1,2,Radial Velocity,2020,1021.20159,3.233,0.125,-0.131,0,,,7668.5638,24.128,,,,4.3,144.2715659,81.3263096,269.126
HD 81817 c,HD 81817,1,1,2,Radial Velocity,2022,622.97802,2.325,0.087,-0.095,0,,,7185.78245,22.609,,,,4.3,144.2715659,81.3263096,269.126
HD 82886 b,HD 82886,0,1,1,Radial Velocity,2011,705,1.65,0.06,-0.06,0,,,413.2,1.3,,,4.8,1.06,143.9383526,34.7805902,127.061
HD 82886 b,HD 82886,1,1,1,Radial Velocity,2011,705,1.58,0.08,-0.08,0,,,740.5439,2.33,,,5.26,2.53,143.9383526,34.7805902,127.061
HD 82943 b,HD 82943,1,1,2,Radial Velocity,2003,441.47,1.18306,0.00062,-0.00062,0,,,534.25,1.681,,,1.18,1.08,143.7114034,-12.1302976,27.5902
HD 82943 b,HD 82943,0,1,2,Radial Velocity,2003,441.93,1.189,0.017,-0.018,0,,,489.13792,1.539,,,1.2,1.15,143.7114034,-12.1302976,27.5902
HD 82943 b,HD 82943,0,1,2,Radial Velocity,2003,435.1,1.18,,,0,,,584.8072,1.84,,,,1.15,143.7114034,-12.1302976,27.5902
HD 82943 b,HD 82943,0,1,2,Radial Velocity,2003,441.2,1.18,,,0,,,556,1.75,,,1.18,1.08,143.7114034,-12.1302976,27.5902
HD 82943 b,HD 82943,0,1,2,Radial Velocity,2003,442.4,1.151,0.0064,-0.0064,0,,,476.725,1.5,,,1.03,1.04,143.7114034,-12.1302976,27.5902
HD 82943 c,HD 82943,0,1,2,Radial Velocity,2003,219.3,0.747,,,0,,,639,2.01,,,1.18,1.08,143.7114034,-12.1302976,27.5902
HD 82943 c,HD 82943,0,1,2,Radial Velocity,2003,219.929,0.747,0.011,-0.011,0,,,525.05253,1.652,,,1.2,1.15,143.7114034,-12.1302976,27.5902
HD 82943 c,HD 82943,0,1,2,Radial Velocity,2003,219.4,0.75,,,0,,,587.9855,1.85,,,,1.15,143.7114034,-12.1302976,27.5902
HD 82943 c,HD 82943,1,1,2,Radial Velocity,2003,220.078,0.74345,0.00012,-0.00012,0,,,622.603,1.959,,,1.18,1.08,143.7114034,-12.1302976,27.5902
